actual_arrival_delay_min,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,delayed,hour,scheduled_travel_time_min,transport_type_Metro,transport_type_Train,transport_type_Tram,weather_condition_Cloudy,weather_condition_Fog,weather_condition_Rain,weather_condition_Snow,weather_condition_Storm,event_type_Festival,event_type_No events,event_type_Parade,event_type_Protest,event_type_Sports,season_Spring,season_Summer,season_Winter
27,14.7,55,1,6.3,0,30,1,0,1,1,10,45.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
12,20.6,77,27,2.4,0,30,0,0,1,1,10,34.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
23,11.6,43,47,6.2,10000,26,0,1,1,1,10,44.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
14,7.0,88,56,8.7,10000,88,0,1,1,1,10,42.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
11,33.0,41,59,5.1,0,47,0,1,1,1,11,35.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
23,-0.4,52,9,4.3,50000,35,0,1,1,1,11,20.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
13,8.9,68,49,0.1,2000,48,0,0,1,1,11,43.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
-2,31.0,38,38,12.6,0,30,0,0,1,0,11,49.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
27,23.9,54,36,12.3,0,43,0,1,1,1,12,43.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
-1,-3.8,46,38,3.8,50000,58,0,1,1,0,12,19.0,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False
13,-4.1,71,20,18.9,2000,22,0,1,1,1,12,32.0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False
10,15.7,58,27,8.2,0,98,0,0,1,1,12,23.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
10,14.4,89,37,0.5,500,67,0,0,1,1,13,29.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False
-3,12.7,96,55,4.4,0,91,0,0,1,0,13,51.0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
25,7.1,86,32,13.8,0,41,0,0,1,1,13,51.0,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
0,34.5,43,10,4.0,500,41,0,0,1,0,13,25.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
29,5.9,68,44,1.1,0,12,0,1,1,1,14,18.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13,14.6,45,43,12.4,500,0,1,0,1,1,14,21.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
24,11.2,47,0,10.4,50000,75,0,0,1,1,14,50.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
22,1.8,49,52,15.2,50000,52,0,0,1,1,14,28.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
4,3.1,75,46,15.5,2000,39,0,0,1,0,15,38.0,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False
14,31.7,74,32,19.2,50000,89,0,0,1,1,15,25.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False
27,29.3,33,2,1.1,10000,45,0,1,1,1,15,40.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
23,3.0,49,25,0.8,0,86,1,0,1,1,15,19.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
12,30.0,40,14,19.7,50000,21,0,0,1,1,16,49.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
6,3.4,94,40,12.9,0,51,0,1,1,1,16,35.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
8,20.1,47,13,14.3,0,27,1,0,1,1,16,28.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
18,-1.7,68,22,1.9,500,52,0,0,1,1,16,47.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
12,30.2,73,59,1.4,0,62,0,0,1,1,17,51.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
8,-2.9,47,53,3.2,0,16,0,0,1,1,17,56.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
7,17.2,76,55,8.5,2000,63,0,0,1,1,17,37.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
16,26.2,60,7,2.2,0,5,0,0,1,1,17,24.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
-3,-0.3,68,53,8.9,50000,13,0,1,1,0,18,25.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
23,11.2,67,35,11.2,0,16,0,0,1,1,18,24.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
-1,-3.3,76,19,0.0,50000,37,0,0,1,0,18,29.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
8,22.3,99,51,2.3,0,68,0,0,1,1,18,37.0,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True
26,7.3,37,5,7.5,500,12,0,0,1,1,19,48.0,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
5,17.4,94,32,1.1,0,52,1,0,1,0,19,40.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
-3,32.3,42,27,2.7,500,8,0,1,1,0,19,38.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
0,7.2,84,49,4.6,0,43,0,0,1,0,19,20.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
11,-3.1,72,37,8.6,0,25,0,0,1,1,20,34.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
23,22.0,33,29,14.3,0,76,0,1,1,1,20,42.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
4,26.5,89,45,2.7,0,18,1,0,1,0,20,57.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
19,33.3,41,42,14.8,50000,47,0,0,1,1,20,26.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
11,1.3,88,16,17.1,0,80,0,0,1,1,21,43.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
23,10.7,83,8,13.0,500,79,0,0,1,1,21,31.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False
27,28.8,73,27,0.9,2000,29,0,0,1,1,21,24.0,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
4,27.3,45,53,8.8,0,31,0,0,1,0,21,35.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
26,20.0,35,6,13.2,0,77,0,0,1,1,22,18.0,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False
14,5.8,43,45,19.6,0,78,0,0,1,1,22,42.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
0,6.4,87,27,19.0,0,75,0,1,1,0,22,33.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
18,-0.0,60,16,7.9,0,74,0,0,1,1,22,48.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-1,31.9,70,39,12.3,0,68,0,0,1,0,23,53.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False
11,1.9,64,59,17.8,0,10,0,0,1,1,23,48.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True
29,17.9,39,47,16.6,10000,97,0,0,1,1,23,52.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
10,18.4,59,43,9.6,10000,82,0,0,1,1,23,18.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-3,9.8,73,43,5.2,2000,25,0,0,2,0,0,27.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
22,9.1,84,59,2.7,0,25,0,0,2,1,0,28.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
4,21.7,47,59,9.8,0,16,0,0,2,0,0,37.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
12,10.5,68,4,14.5,0,94,0,0,2,1,0,42.0,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False
6,5.2,71,4,19.4,0,82,0,1,2,1,1,49.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
22,11.0,83,13,17.2,0,43,0,0,2,1,1,31.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
24,27.3,59,5,4.1,50000,83,0,1,2,1,1,31.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
8,33.7,49,6,14.4,0,22,0,1,2,1,1,44.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
16,20.4,71,54,5.8,0,24,0,1,2,1,2,16.0,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
10,26.3,34,52,13.7,500,91,0,1,2,1,2,25.0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
25,16.3,79,16,13.3,10000,36,0,0,2,1,2,24.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
8,20.0,70,58,5.4,0,75,0,0,2,1,2,19.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
14,34.5,68,8,4.7,0,64,0,0,2,1,3,22.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False
-2,12.5,86,30,2.1,10000,1,0,1,2,0,3,42.0,False,False,True,False,False,True,False,False,False,False,False,False,True,True,False,False
-2,-2.3,86,21,1.0,0,73,0,0,2,0,3,40.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
13,33.3,66,44,17.2,500,97,0,0,2,1,3,43.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
6,26.7,36,8,1.0,10000,31,0,0,2,1,4,56.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False
14,10.9,34,58,1.8,50000,88,0,0,2,1,4,40.0,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
18,34.3,80,15,4.8,0,73,0,0,2,1,4,22.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
15,8.8,37,35,17.8,0,54,0,0,2,1,4,20.0,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False
-3,9.9,85,33,6.7,0,49,0,1,2,0,5,38.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
20,19.4,40,44,3.8,0,64,0,1,2,1,5,56.0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False
21,6.0,51,12,14.3,500,31,0,1,2,1,5,21.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
27,22.9,40,18,6.4,50000,36,0,1,2,1,5,23.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False
27,1.1,89,11,6.7,0,75,0,0,2,1,6,31.0,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
-2,-0.7,44,35,14.8,0,81,0,1,2,0,6,35.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False
15,16.4,67,9,5.0,0,93,0,0,2,1,6,39.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
8,17.2,30,15,17.9,0,12,0,1,2,1,6,42.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
6,-0.7,75,27,11.2,0,53,0,0,2,1,7,50.0,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
27,33.6,72,55,10.8,0,2,0,0,2,1,7,26.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
18,17.9,51,18,5.3,10000,84,1,1,2,1,7,49.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
19,1.0,32,39,16.7,0,41,0,0,2,1,7,49.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
19,7.5,43,5,11.5,0,77,0,0,2,1,8,45.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
11,27.0,31,3,3.1,0,39,0,0,2,1,8,20.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
22,15.9,90,29,4.1,0,73,0,0,2,1,8,42.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
-1,2.5,61,38,9.4,0,65,0,0,2,0,8,37.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
19,-0.9,67,30,15.6,10000,59,0,0,2,1,9,53.0,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False
16,12.2,75,45,18.8,50000,10,0,0,2,1,9,33.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
4,8.5,71,26,13.3,0,0,0,0,2,0,9,27.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True
14,21.2,35,44,10.1,2000,25,0,0,2,1,9,34.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
2,32.0,70,20,5.0,0,41,0,0,2,0,10,45.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
23,4.9,54,36,13.5,0,61,0,0,2,1,10,40.0,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False
11,29.2,40,8,19.6,500,60,0,0,2,1,10,33.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
1,31.8,70,34,9.5,0,76,0,0,2,0,10,25.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False
5,31.1,86,41,3.2,0,91,0,0,2,0,11,52.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True
3,33.1,75,46,2.1,0,99,0,1,2,0,11,28.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
16,28.7,77,51,5.4,0,84,0,1,2,1,11,31.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
6,18.7,92,20,11.4,0,61,0,1,2,1,11,53.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
22,11.4,68,16,18.9,0,73,0,0,2,1,12,51.0,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False
0,14.7,39,54,6.0,0,11,0,0,2,0,12,46.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
20,29.9,99,23,6.1,2000,26,0,0,2,1,12,25.0,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False
10,7.1,94,30,9.6,0,66,0,0,2,1,12,26.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
-3,1.4,88,5,18.4,0,27,0,1,2,0,13,34.0,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False
13,0.6,65,56,8.4,0,65,0,0,2,1,13,21.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True
20,28.1,56,34,4.5,10000,27,0,0,2,1,13,37.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
23,25.5,84,49,3.3,0,94,0,0,2,1,13,28.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
3,14.9,99,36,9.1,10000,20,0,0,2,0,14,34.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True
5,6.0,82,12,16.0,0,6,0,0,2,0,14,48.0,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
8,22.1,89,24,5.8,50000,94,0,0,2,1,14,23.0,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
17,-3.5,90,31,10.3,0,13,0,0,2,1,14,44.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
-1,17.7,65,58,12.1,0,38,0,0,2,0,15,27.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
11,10.9,56,0,9.0,0,72,0,0,2,1,15,41.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
17,34.1,70,48,3.8,0,86,0,1,2,1,15,44.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6,15.3,57,57,18.4,500,61,0,1,2,1,15,21.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
29,17.1,45,34,11.3,0,11,0,1,2,1,16,25.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2,23.5,64,57,14.6,0,92,0,0,2,0,16,16.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
-2,14.4,65,18,12.7,500,37,0,0,2,0,16,41.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
25,4.0,85,52,20.0,50000,57,0,1,2,1,16,31.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
29,16.5,48,51,9.1,50000,55,0,0,2,1,17,29.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,32.8,86,53,8.5,0,38,0,0,2,0,17,41.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False
0,11.4,62,11,7.2,0,85,0,0,2,0,17,24.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
25,22.2,52,39,7.2,0,3,0,0,2,1,17,21.0,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
16,34.1,92,39,5.5,10000,47,0,0,2,1,18,43.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
19,28.2,99,46,19.6,10000,6,0,1,2,1,18,22.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
14,21.4,51,42,17.4,50000,59,0,0,2,1,18,28.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
21,24.4,96,19,6.3,0,39,0,0,2,1,18,55.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
-3,32.5,88,32,6.1,10000,7,0,0,2,0,19,19.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
11,33.4,54,28,2.1,10000,57,0,0,2,1,19,41.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
16,33.8,46,15,17.5,0,56,0,0,2,1,19,32.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
23,20.0,68,13,7.4,2000,34,0,0,2,1,19,35.0,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True
18,10.4,68,6,11.5,0,72,0,0,2,1,20,34.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1,0.3,53,5,18.0,500,12,0,1,2,0,20,39.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
-1,10.4,67,20,8.2,50000,38,0,0,2,0,20,19.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
13,32.7,86,35,16.1,0,83,0,0,2,1,20,36.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20,30.6,73,21,8.6,2000,20,0,0,2,1,21,20.0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
20,15.9,65,39,14.0,0,46,0,0,2,1,21,56.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
-1,16.5,99,53,8.6,10000,82,0,0,2,0,21,25.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
3,7.4,74,18,7.9,500,1,0,0,2,0,21,37.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
21,13.2,55,24,19.8,50000,43,0,1,2,1,22,35.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-1,23.6,40,2,12.2,2000,29,0,0,2,0,22,44.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
11,11.1,81,35,7.3,0,86,0,0,2,1,22,33.0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
25,2.5,54,44,5.2,0,54,0,0,2,1,22,38.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
25,16.6,60,52,0.8,2000,39,0,1,2,1,23,37.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
6,4.0,74,58,14.1,0,76,0,0,2,1,23,30.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
28,34.0,96,33,7.4,500,96,0,0,2,1,23,58.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
19,10.6,69,10,16.4,0,95,0,1,2,1,23,23.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
5,31.4,75,47,7.3,10000,91,0,0,3,0,0,44.0,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
10,4.0,83,41,7.5,0,23,0,0,3,1,0,49.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
0,2.6,70,46,15.6,50000,41,0,0,3,0,0,48.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
16,19.7,67,26,9.8,2000,27,1,1,3,1,0,44.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
24,26.2,65,41,17.7,0,93,0,1,3,1,1,52.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False
10,17.7,73,1,11.8,0,92,0,1,3,1,1,51.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
9,4.2,86,5,4.8,50000,97,0,1,3,1,1,28.0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
27,-3.5,95,45,11.4,2000,50,0,0,3,1,1,31.0,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
29,19.7,59,1,0.1,0,21,0,0,3,1,2,17.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24,0.2,39,41,6.2,50000,88,1,0,3,1,2,53.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
21,8.7,90,16,4.2,0,77,0,1,3,1,2,21.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False
28,22.0,92,39,13.1,0,73,0,0,3,1,2,24.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
5,-1.1,65,57,2.7,2000,73,0,1,3,0,3,38.0,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
24,0.1,83,47,5.8,0,7,0,0,3,1,3,22.0,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False
27,-2.5,94,13,6.6,0,13,0,1,3,1,3,22.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
13,34.8,33,9,0.1,2000,44,0,0,3,1,3,28.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
19,10.5,84,44,0.9,500,37,0,1,3,1,4,46.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
9,31.2,83,32,6.2,0,31,0,0,3,1,4,41.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
6,6.7,93,41,4.4,500,61,0,0,3,1,4,42.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
12,25.1,51,53,2.3,0,95,0,0,3,1,4,26.0,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
2,3.8,54,11,3.1,0,66,1,0,3,0,5,31.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
7,14.9,88,31,16.7,10000,83,0,0,3,1,5,28.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False
-1,28.0,86,48,13.7,0,60,0,1,3,0,5,21.0,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False
24,27.7,83,23,9.7,2000,12,0,0,3,1,5,24.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,True,False
11,26.8,73,13,18.2,2000,86,0,0,3,1,6,21.0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False
9,27.9,81,4,0.6,2000,82,0,0,3,1,6,44.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
13,3.5,45,50,6.9,0,79,0,0,3,1,6,22.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
3,14.3,45,4,16.5,0,99,0,1,3,0,6,55.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
24,14.4,84,46,12.6,0,98,0,1,3,1,7,48.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
9,30.6,90,31,19.6,2000,46,0,1,3,1,7,51.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False
13,6.9,69,44,18.9,0,53,0,0,3,1,7,26.0,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False
11,32.3,50,48,3.4,0,70,0,0,3,1,7,49.0,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
24,13.0,95,32,19.4,500,51,0,0,3,1,8,51.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
11,21.8,37,59,18.9,10000,71,0,0,3,1,8,21.0,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
7,5.8,39,45,7.5,0,24,0,1,3,1,8,35.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
27,11.4,86,3,19.7,50000,22,0,0,3,1,8,37.0,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
0,23.4,33,56,0.7,0,73,0,0,3,0,9,50.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
23,15.5,72,29,13.2,0,29,0,1,3,1,9,44.0,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True
6,32.2,92,40,5.3,0,96,0,0,3,1,9,47.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
26,24.5,72,16,2.6,0,10,0,0,3,1,9,36.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
16,17.6,96,2,11.6,50000,34,0,1,3,1,10,45.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
25,30.5,80,12,6.1,0,26,0,0,3,1,10,55.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False
25,21.6,85,43,13.3,0,66,0,1,3,1,10,46.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
19,20.9,72,47,10.8,2000,46,0,0,3,1,10,35.0,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
17,4.9,53,35,7.9,500,49,0,0,3,1,11,52.0,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False
6,10.8,63,17,3.6,50000,7,1,0,3,1,11,48.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
8,22.3,88,22,12.0,0,54,0,0,3,1,11,18.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26,30.7,31,34,16.6,0,76,0,0,3,1,11,23.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
29,7.6,31,48,12.0,0,41,0,0,3,1,12,46.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
14,3.6,39,32,12.2,2000,66,1,0,3,1,12,34.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
10,18.7,52,50,10.2,500,19,0,0,3,1,12,44.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
18,-2.3,44,53,7.8,50000,44,1,0,3,1,12,58.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
17,23.6,46,35,9.1,2000,34,0,0,3,1,13,38.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-3,23.1,43,16,19.8,50000,76,0,1,3,0,13,23.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False
11,9.2,45,38,15.0,50000,19,0,1,3,1,13,16.0,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
18,30.7,61,33,8.6,0,23,0,0,3,1,13,27.0,False,False,True,False,False,False,False,True,True,False,False,False,False,True,False,False
28,15.1,52,11,9.1,0,56,0,0,3,1,14,48.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
29,20.8,63,4,10.0,0,54,1,0,3,1,14,39.0,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
19,3.4,45,47,13.2,0,8,0,0,3,1,14,39.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True
-2,11.7,63,39,9.3,0,93,0,0,3,0,14,42.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-2,29.5,62,54,13.7,0,88,1,0,3,0,15,38.0,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,True
